protein	null_type	permutation	spearman
DBP048	position_preserving_shuffle	5776	-0.035734543391945546
DBP048	position_preserving_shuffle	5777	0.0501580098857467
DBP048	position_preserving_shuffle	5778	-0.006563487561785917
DBP048	position_preserving_shuffle	5779	0.026983226642897665
DBP048	position_preserving_shuffle	5780	-0.035410420549388213
DBP048	position_preserving_shuffle	5781	-0.022283445425816385
DBP048	position_preserving_shuffle	5782	0.09310428652459284
DBP048	position_preserving_shuffle	5783	0.08435296977554495
DBP048	position_preserving_shuffle	5784	0.025362612430111012
DBP048	position_preserving_shuffle	5785	0.029900332225913623
DBP048	position_preserving_shuffle	5786	0.02763147232801232
DBP048	position_preserving_shuffle	5787	-0.030224455068470952
DBP048	position_preserving_shuffle	5788	0.021473138319423064
DBP048	position_preserving_shuffle	5789	-0.03865164897496151
DBP048	position_preserving_shuffle	5790	-0.060854063690138564
DBP048	position_preserving_shuffle	5791	-0.03330362207276558
DBP048	position_preserving_shuffle	5792	0.10574507738432867
DBP048	position_preserving_shuffle	5793	-0.008994408880965888
DBP048	position_preserving_shuffle	5794	-0.03378980633660157
DBP048	position_preserving_shuffle	5795	0.015314804310833808
DBP048	position_preserving_shuffle	5796	-0.014990681468276479
DBP048	position_preserving_shuffle	5797	0.03119682359614294
DBP048	position_preserving_shuffle	5798	-0.03865164897496151
DBP048	position_preserving_shuffle	5799	-0.013856251519325825
DBP048	position_preserving_shuffle	5800	-0.06522972206466252
DBP048	position_preserving_shuffle	5801	-0.004294627663884613
DBP048	position_preserving_shuffle	5802	-0.05599222105177863
DBP048	position_preserving_shuffle	5803	0.008670286038408557
DBP048	position_preserving_shuffle	5804	0.055181913945385304
DBP048	position_preserving_shuffle	5805	0.049347702779353374
DBP048	position_preserving_shuffle	5806	-0.010290900251195204
DBP048	position_preserving_shuffle	5807	0.062150555060367874
DBP048	position_preserving_shuffle	5808	0.037517219026010865
DBP048	position_preserving_shuffle	5809	0.07754639008184103
DBP048	position_preserving_shuffle	5810	0.007535856089457906
DBP048	position_preserving_shuffle	5811	-0.033465683494044246
DBP048	position_preserving_shuffle	5812	-0.02244550684709505
DBP048	position_preserving_shuffle	5813	0.0005672149744753262
DBP048	position_preserving_shuffle	5814	-0.0963455149501661
DBP048	position_preserving_shuffle	5815	0.10055911190341141
DBP048	position_preserving_shuffle	5816	0.05599222105177863
DBP048	position_preserving_shuffle	5817	-0.0054290576128352645
DBP048	position_preserving_shuffle	5818	-0.019690462685357752
DBP048	position_preserving_shuffle	5819	0.010128838829916538
DBP048	position_preserving_shuffle	5820	0.007211733246900576
DBP048	position_preserving_shuffle	5821	-0.0033222591362126247
DBP048	position_preserving_shuffle	5822	0.08759419820111823
DBP048	position_preserving_shuffle	5823	0.001539583502147314
DBP048	position_preserving_shuffle	5824	-0.024876428166275017
DBP048	position_preserving_shuffle	5825	-0.04140669313669882
DBP048	position_preserving_shuffle	5826	0.018069848472571107
DBP048	position_preserving_shuffle	5827	-0.03670691191961754
DBP048	position_preserving_shuffle	5828	0.06441941495826918
DBP048	position_preserving_shuffle	5829	0.02520055100883235
DBP048	position_preserving_shuffle	5830	-0.0008913378170326555
DBP048	position_preserving_shuffle	5831	-0.05226480836236934
DBP048	position_preserving_shuffle	5832	-0.027145288064176328
DBP048	position_preserving_shuffle	5833	-0.043999675877157446
DBP048	position_preserving_shuffle	5834	-0.02876590227696297
DBP048	position_preserving_shuffle	5835	0.03800340328984685
DBP048	position_preserving_shuffle	5836	0.019042217000243094
DBP048	position_preserving_shuffle	5837	-0.04205493882181347
DBP048	position_preserving_shuffle	5838	-0.038327526132404185
DBP048	position_preserving_shuffle	5839	-0.017421602787456445
DBP048	position_preserving_shuffle	5840	0.04821327283040273
DBP048	position_preserving_shuffle	5841	0.04529616724738676
DBP048	position_preserving_shuffle	5842	0.0396240175026335
DBP048	position_preserving_shuffle	5843	0.05647840531561462
DBP048	position_preserving_shuffle	5844	0.018069848472571107
DBP048	position_preserving_shuffle	5845	-0.02033870837047241
DBP048	position_preserving_shuffle	5846	-0.08564946114577425
DBP048	position_preserving_shuffle	5847	-0.013694190098047159
DBP048	position_preserving_shuffle	5848	-0.013694190098047159
DBP048	position_preserving_shuffle	5849	0.09278016368203551
DBP048	position_preserving_shuffle	5850	-0.00024309213191799696
DBP048	position_preserving_shuffle	5851	0.025686735272668345
DBP048	position_preserving_shuffle	5852	0.026659103800340332
DBP048	position_preserving_shuffle	5853	0.056802528158171946
DBP048	position_preserving_shuffle	5854	0.08030143424357833
DBP048	position_preserving_shuffle	5855	-0.03362774491532291
DBP048	position_preserving_shuffle	5856	0.00024309213191799696
DBP048	position_preserving_shuffle	5857	0.048051211409124064
DBP048	position_preserving_shuffle	5858	0.03994814034519083
DBP048	position_preserving_shuffle	5859	0.009480593144801881
DBP048	position_preserving_shuffle	5860	-0.031683007859978934
DBP048	position_preserving_shuffle	5861	-0.014342435783161819
DBP048	position_preserving_shuffle	5862	0.0029981362936552956
DBP048	position_preserving_shuffle	5863	0.0013775220808686494
DBP048	position_preserving_shuffle	5864	0.03233125354509359
DBP048	position_preserving_shuffle	5865	0.04918564135807471
DBP048	position_preserving_shuffle	5866	0.10995867433757395
DBP048	position_preserving_shuffle	5867	0.04950976420063204
DBP048	position_preserving_shuffle	5868	-0.012883882991653838
DBP048	position_preserving_shuffle	5869	0.019204278421521757
DBP048	position_preserving_shuffle	5870	-0.018556032736407102
DBP048	position_preserving_shuffle	5871	-0.02066283121302974
DBP048	position_preserving_shuffle	5872	0.017907787051292444
DBP048	position_preserving_shuffle	5873	-0.009156470302244552
DBP048	position_preserving_shuffle	5874	-0.08564946114577425
DBP048	position_preserving_shuffle	5875	-0.034275990600437574
DBP048	position_preserving_shuffle	5876	0.008670286038408557
DBP048	position_preserving_shuffle	5877	-0.006887610404343247
DBP048	position_preserving_shuffle	5878	-0.0010533992383113201
DBP048	position_preserving_shuffle	5879	0.04270318450692813
DBP048	position_preserving_shuffle	5880	0.017421602787456445
DBP048	position_preserving_shuffle	5881	0.08354266266915161
DBP048	position_preserving_shuffle	5882	0.020824892634308406
DBP048	position_preserving_shuffle	5883	0.010452961672473868
DBP048	position_preserving_shuffle	5884	0.04594441293250142
DBP048	position_preserving_shuffle	5885	0.08240823272020097
DBP048	position_preserving_shuffle	5886	-0.05339923831131999
DBP048	position_preserving_shuffle	5887	-0.0446479215622721
DBP048	position_preserving_shuffle	5888	0.10185560327364071
DBP048	position_preserving_shuffle	5889	0.038975771817518844
DBP048	position_preserving_shuffle	5890	-0.017745725630013778
DBP048	position_preserving_shuffle	5891	-0.0423790616643708
DBP048	position_preserving_shuffle	5892	0.03378980633660157
DBP048	position_preserving_shuffle	5893	0.0010533992383113201
DBP048	position_preserving_shuffle	5894	-0.011425330200145854
DBP048	position_preserving_shuffle	5895	-0.0025119520298193016
DBP048	position_preserving_shuffle	5896	0.07997731140102099
DBP048	position_preserving_shuffle	5897	0.0905113037841342
DBP048	position_preserving_shuffle	5898	0.009804715987359209
DBP048	position_preserving_shuffle	5899	0.016449234259784458
DBP048	position_preserving_shuffle	5900	0.003808443400048619
DBP048	position_preserving_shuffle	5901	-0.05696458957945062
DBP048	position_preserving_shuffle	5902	0.013045944412932503
DBP048	position_preserving_shuffle	5903	0.05437160683899198
DBP048	position_preserving_shuffle	5904	-0.008994408880965888
DBP048	position_preserving_shuffle	5905	0.0004051535531966615
DBP048	position_preserving_shuffle	5906	-0.047565027145288076
DBP048	position_preserving_shuffle	5907	0.03929989466007617
DBP048	position_preserving_shuffle	5908	-0.03557248197066688
DBP048	position_preserving_shuffle	5909	-0.020500769791751076
DBP048	position_preserving_shuffle	5910	-0.04610647435378009
DBP048	position_preserving_shuffle	5911	0.039786078923912165
DBP048	position_preserving_shuffle	5912	-0.012883882991653838
DBP048	position_preserving_shuffle	5913	0.028279718013126974
DBP048	position_preserving_shuffle	5914	0.019042217000243094
DBP048	position_preserving_shuffle	5915	0.0026740134510979665
DBP048	position_preserving_shuffle	5916	0.04967182562191071
DBP048	position_preserving_shuffle	5917	-0.022931691110931046
DBP048	position_preserving_shuffle	5918	-0.05485779110282797
DBP048	position_preserving_shuffle	5919	-0.0007292763957539907
DBP048	position_preserving_shuffle	5920	-0.022931691110931046
DBP048	position_preserving_shuffle	5921	0.008994408880965888
DBP048	position_preserving_shuffle	5922	0.029576209383356294
DBP048	position_preserving_shuffle	5923	-0.06830888906895714
DBP048	position_preserving_shuffle	5924	0.07219836317964509
DBP048	position_preserving_shuffle	5925	0.029414147962077627
DBP048	position_preserving_shuffle	5926	0.11125516570780328
DBP048	position_preserving_shuffle	5927	-0.025038489587553687
DBP048	position_preserving_shuffle	5928	0.04529616724738676
DBP048	position_preserving_shuffle	5929	-0.07025362612430111
DBP048	position_preserving_shuffle	5930	0.09115954946924885
DBP048	position_preserving_shuffle	5931	-0.0451341058261081
DBP048	position_preserving_shuffle	5932	0.047078842881452074
DBP048	position_preserving_shuffle	5933	0.016773357102341787
DBP048	position_preserving_shuffle	5934	-0.014342435783161819
DBP048	position_preserving_shuffle	5935	0.03330362207276558
DBP048	position_preserving_shuffle	5936	-0.08289441698403696
DBP048	position_preserving_shuffle	5937	-0.009804715987359209
DBP048	position_preserving_shuffle	5938	-0.03848958755368285
DBP048	position_preserving_shuffle	5939	0.030386516489749615
DBP048	position_preserving_shuffle	5940	-0.034275990600437574
DBP048	position_preserving_shuffle	5941	0.06571590632849851
DBP048	position_preserving_shuffle	5942	-0.0018637063447046432
DBP048	position_preserving_shuffle	5943	-0.002349890608540637
DBP048	position_preserving_shuffle	5944	0.06960538043918646
DBP048	position_preserving_shuffle	5945	0.04108257029414148
DBP048	position_preserving_shuffle	5946	-0.046430597196337416
DBP048	position_preserving_shuffle	5947	0.0052669961915566
DBP048	position_preserving_shuffle	5948	-0.06409529211571185
DBP048	position_preserving_shuffle	5949	-0.022607568268373714
DBP048	position_preserving_shuffle	5950	0.03524835912810955
DBP048	position_preserving_shuffle	5951	0.04156875455797747
DBP048	position_preserving_shuffle	5952	0.010452961672473868
DBP048	position_preserving_shuffle	5953	0.07381897739243173
DBP048	position_preserving_shuffle	5954	-0.04416173729843611
DBP048	position_preserving_shuffle	5955	-0.014666558625719148
DBP048	position_preserving_shuffle	5956	0.0213110768981444
DBP048	position_preserving_shuffle	5957	-0.001539583502147314
DBP048	position_preserving_shuffle	5958	-0.09537314642249413
DBP048	position_preserving_shuffle	5959	0.022769629689652376
DBP048	position_preserving_shuffle	5960	-0.038813710396240174
DBP048	position_preserving_shuffle	5961	-0.04918564135807471
DBP048	position_preserving_shuffle	5962	-0.014666558625719148
DBP048	position_preserving_shuffle	5963	0.06182643221781055
DBP048	position_preserving_shuffle	5964	0.08564946114577425
DBP048	position_preserving_shuffle	5965	0.007535856089457906
DBP048	position_preserving_shuffle	5966	0.08321853982659429
DBP048	position_preserving_shuffle	5967	0.09213191799692083
DBP048	position_preserving_shuffle	5968	-0.022769629689652376
DBP048	position_preserving_shuffle	5969	0.019204278421521757
DBP048	position_preserving_shuffle	5970	-0.019366339842800423
DBP048	position_preserving_shuffle	5971	0.010452961672473868
DBP048	position_preserving_shuffle	5972	-0.059395510898630585
DBP048	position_preserving_shuffle	5973	-0.034924236285552225
DBP048	position_preserving_shuffle	5974	-0.0501580098857467
DBP048	position_preserving_shuffle	5975	0.005104934770277935
DBP048	position_preserving_shuffle	5976	0.018556032736407102
DBP048	position_preserving_shuffle	5977	0.036382789077060204
DBP048	position_preserving_shuffle	5978	0.0010533992383113201
DBP048	position_preserving_shuffle	5979	0.018069848472571107
DBP048	position_preserving_shuffle	5980	0.05647840531561462
DBP048	position_preserving_shuffle	5981	-0.044485860140993434
DBP048	position_preserving_shuffle	5982	-0.09812819058423143
DBP048	position_preserving_shuffle	5983	0.07884288145207034
DBP048	position_preserving_shuffle	5984	-0.021149015476865735
DBP048	position_preserving_shuffle	5985	-0.04416173729843611
DBP048	position_preserving_shuffle	5986	0.017097479944899116
DBP048	position_preserving_shuffle	5987	0.05372336115387733
DBP048	position_preserving_shuffle	5988	-0.013856251519325825
DBP048	position_preserving_shuffle	5989	-0.030710639332306947
DBP048	position_preserving_shuffle	5990	0.05728871242200795
DBP048	position_preserving_shuffle	5991	0.10898630580990194
DBP048	position_preserving_shuffle	5992	-0.02730734948545499
DBP048	position_preserving_shuffle	5993	0.07592577586905438
DBP048	position_preserving_shuffle	5994	-0.043999675877157446
DBP048	position_preserving_shuffle	5995	0.018718094157685765
DBP048	position_preserving_shuffle	5996	0.03087270075358561
DBP048	position_preserving_shuffle	5997	-0.05890932663479458
DBP048	position_preserving_shuffle	5998	0.008994408880965888
DBP048	position_preserving_shuffle	5999	0.0026740134510979665
DBP048	position_preserving_shuffle	6000	0.0235799367960457
DBP048	position_preserving_shuffle	6001	0.05145450125597602
DBP048	position_preserving_shuffle	6002	-0.010939145936309864
DBP048	position_preserving_shuffle	6003	0.010452961672473868
DBP048	position_preserving_shuffle	6004	0.05647840531561462
DBP048	position_preserving_shuffle	6005	0.08986305809901955
DBP048	position_preserving_shuffle	6006	0.04140669313669882
DBP048	position_preserving_shuffle	6007	0.028279718013126974
DBP048	position_preserving_shuffle	6008	-0.013532128676768496
DBP048	position_preserving_shuffle	6009	0.032655376387650925
DBP048	position_preserving_shuffle	6010	-0.012073575885260514
DBP048	position_preserving_shuffle	6011	-0.0418928774005348
DBP048	position_preserving_shuffle	6012	-0.07479134592010372
DBP048	position_preserving_shuffle	6013	0.01223563730653918
DBP048	position_preserving_shuffle	6014	0.013532128676768496
DBP048	position_preserving_shuffle	6015	0.01158739162142452
DBP048	position_preserving_shuffle	6016	-0.011101207357588527
DBP048	position_preserving_shuffle	6017	0.07236042460092375
DBP048	position_preserving_shuffle	6018	-0.01223563730653918
DBP048	position_preserving_shuffle	6019	-0.0064014261405072525
DBP048	position_preserving_shuffle	6020	0.018718094157685765
DBP048	position_preserving_shuffle	6021	-0.010615023093752535
DBP048	position_preserving_shuffle	6022	0.0707398103881371
DBP048	position_preserving_shuffle	6023	0.004780811927720606
DBP048	position_preserving_shuffle	6024	-0.013370067255489832
DBP048	position_preserving_shuffle	6025	-0.030386516489749615
DBP048	position_preserving_shuffle	6026	-0.09359047078842882
DBP048	position_preserving_shuffle	6027	0.0012154606595899846
DBP048	position_preserving_shuffle	6028	0.07381897739243173
DBP048	position_preserving_shuffle	6029	0.1161170083461632
DBP048	position_preserving_shuffle	6030	0.0817599870350863
DBP048	position_preserving_shuffle	6031	-0.07706020581800502
DBP048	position_preserving_shuffle	6032	-0.04529616724738676
DBP048	position_preserving_shuffle	6033	0.005104934770277935
DBP048	position_preserving_shuffle	6034	-0.011425330200145854
DBP048	position_preserving_shuffle	6035	0.00316019771493396
DBP048	position_preserving_shuffle	6036	0.04173081597925614
DBP048	position_preserving_shuffle	6037	-0.0666882748561705
DBP048	position_preserving_shuffle	6038	-0.02179726116198039
DBP048	position_preserving_shuffle	6039	-0.018069848472571107
DBP048	position_preserving_shuffle	6040	0.0029981362936552956
DBP048	position_preserving_shuffle	6041	0.026497042379061666
DBP048	position_preserving_shuffle	6042	0.08208410987764364
DBP048	position_preserving_shuffle	6043	-0.017259541366177782
DBP048	position_preserving_shuffle	6044	-0.08030143424357833
DBP048	position_preserving_shuffle	6045	0.02244550684709505
DBP048	position_preserving_shuffle	6046	0.02001458552791508
DBP048	position_preserving_shuffle	6047	0.07009156470302245
DBP048	position_preserving_shuffle	6048	0.013045944412932503
DBP048	position_preserving_shuffle	6049	0.039137833238797506
DBP048	position_preserving_shuffle	6050	0.026497042379061666
DBP048	position_preserving_shuffle	6051	0.05631634389433596
DBP048	position_preserving_shuffle	6052	-0.011425330200145854
DBP048	position_preserving_shuffle	6053	0.060205818005023906
DBP048	position_preserving_shuffle	6054	0.03946195608135483
DBP048	position_preserving_shuffle	6055	0.07981524997974232
DBP048	position_preserving_shuffle	6056	0.026497042379061666
DBP048	position_preserving_shuffle	6057	0.044485860140993434
DBP048	position_preserving_shuffle	6058	-0.016773357102341787
DBP048	position_preserving_shuffle	6059	0.006563487561785917
DBP048	position_preserving_shuffle	6060	0.005915241876671259
DBP048	position_preserving_shuffle	6061	0.10055911190341141
DBP048	position_preserving_shuffle	6062	0.036544850498338874
DBP048	position_preserving_shuffle	6063	-0.038327526132404185
DBP048	position_preserving_shuffle	6064	0.08597358398833158
DBP048	position_preserving_shuffle	6065	0.008832347459687221
DBP048	position_preserving_shuffle	6066	0.0418928774005348
DBP048	position_preserving_shuffle	6067	0.04156875455797747
DBP048	position_preserving_shuffle	6068	-0.013694190098047159
DBP048	position_preserving_shuffle	6069	-0.006239364719228589
DBP048	position_preserving_shuffle	6070	0.05226480836236934
DBP048	position_preserving_shuffle	6071	-0.016935418523620453
DBP048	position_preserving_shuffle	6072	0.025686735272668345
DBP048	position_preserving_shuffle	6073	0.05469572968154931
DBP048	position_preserving_shuffle	6074	-0.0070496718256219115
DBP048	position_preserving_shuffle	6075	-0.06863301191151447
DBP048	position_preserving_shuffle	6076	0.018556032736407102
DBP048	position_preserving_shuffle	6077	-0.061988493639089225
DBP048	position_preserving_shuffle	6078	0.08078761850741431
DBP048	position_preserving_shuffle	6079	0.004618750506441942
DBP048	position_preserving_shuffle	6080	0.048699457094238716
DBP048	position_preserving_shuffle	6081	-0.03087270075358561
DBP048	position_preserving_shuffle	6082	-0.0717121789158091
DBP048	position_preserving_shuffle	6083	-0.0666882748561705
DBP048	position_preserving_shuffle	6084	0.04108257029414148
DBP048	position_preserving_shuffle	6085	0.026821165221618995
DBP048	position_preserving_shuffle	6086	0.035734543391945546
DBP048	position_preserving_shuffle	6087	-0.034924236285552225
DBP048	position_preserving_shuffle	6088	0.12276152661858845
DBP048	position_preserving_shuffle	6089	-0.0018637063447046432
DBP048	position_preserving_shuffle	6090	0.09018718094157688
DBP048	position_preserving_shuffle	6091	-0.13605056316343894
DBP048	position_preserving_shuffle	6092	-0.031683007859978934
DBP048	position_preserving_shuffle	6093	-0.035734543391945546
DBP048	position_preserving_shuffle	6094	-0.018718094157685765
DBP048	position_preserving_shuffle	6095	0.02066283121302974
DBP048	position_preserving_shuffle	6096	-0.021635199740701726
DBP048	position_preserving_shuffle	6097	0.036382789077060204
DBP048	position_preserving_shuffle	6098	0.0070496718256219115
DBP048	position_preserving_shuffle	6099	0.04351349161332146
DBP048	position_preserving_shuffle	6100	-0.02098695405558707
DBP048	position_preserving_shuffle	6101	-0.03719309618345353
DBP048	position_preserving_shuffle	6102	-0.02520055100883235
DBP048	position_preserving_shuffle	6103	-0.011263268778867191
DBP048	position_preserving_shuffle	6104	-0.029900332225913623
DBP048	position_preserving_shuffle	6105	0.07965318855846366
DBP048	position_preserving_shuffle	6106	0.031683007859978934
DBP048	position_preserving_shuffle	6107	0.04318936877076412
DBP048	position_preserving_shuffle	6108	-0.018556032736407102
DBP048	position_preserving_shuffle	6109	0.08030143424357833
DBP048	position_preserving_shuffle	6110	0.06004375658374525
DBP048	position_preserving_shuffle	6111	0.08321853982659429
DBP048	position_preserving_shuffle	6112	0.06409529211571185
DBP048	position_preserving_shuffle	6113	0.005104934770277935
DBP048	position_preserving_shuffle	6114	0.03135888501742161
DBP048	position_preserving_shuffle	6115	0.08970099667774087
DBP048	position_preserving_shuffle	6116	0.016773357102341787
DBP048	position_preserving_shuffle	6117	0.044485860140993434
DBP048	position_preserving_shuffle	6118	0.12486832509521109
DBP048	position_preserving_shuffle	6119	-0.04383761445587878
DBP048	position_preserving_shuffle	6120	0.07349485454987441
DBP048	position_preserving_shuffle	6121	0.03087270075358561
DBP048	position_preserving_shuffle	6122	-0.08937687383518354
DBP048	position_preserving_shuffle	6123	0.06798476622639982
DBP048	position_preserving_shuffle	6124	-0.0005672149744753262
DBP048	position_preserving_shuffle	6125	0.00024309213191799696
DBP048	position_preserving_shuffle	6126	-0.04821327283040273
DBP048	position_preserving_shuffle	6127	-0.018718094157685765
DBP048	position_preserving_shuffle	6128	-0.04205493882181347
DBP048	position_preserving_shuffle	6129	0.02455230532371769
DBP048	position_preserving_shuffle	6130	0.002025767765983308
DBP048	position_preserving_shuffle	6131	-0.028603840855684307
DBP048	position_preserving_shuffle	6132	-0.09294222510331417
DBP048	position_preserving_shuffle	6133	0.10801393728222998
DBP048	position_preserving_shuffle	6134	0.02552467385138968
DBP048	position_preserving_shuffle	6135	0.06296086216676121
DBP048	position_preserving_shuffle	6136	0.023255813953488372
DBP048	position_preserving_shuffle	6137	-0.0017016449234259785
DBP048	position_preserving_shuffle	6138	0.043027307349485455
DBP048	position_preserving_shuffle	6139	0.08759419820111823
DBP048	position_preserving_shuffle	6140	0.0606920022688599
DBP048	position_preserving_shuffle	6141	0.012397698727817843
DBP048	position_preserving_shuffle	6142	0.006239364719228589
DBP048	position_preserving_shuffle	6143	0.01758366420873511
DBP048	position_preserving_shuffle	6144	0.11449639413337655
DBP048	position_preserving_shuffle	6145	0.052913054047484004
DBP048	position_preserving_shuffle	6146	-0.0054290576128352645
DBP048	position_preserving_shuffle	6147	-0.05599222105177863
DBP048	position_preserving_shuffle	6148	-0.06555384490721985
DBP048	position_preserving_shuffle	6149	-0.07138805607325177
DBP048	position_preserving_shuffle	6150	-0.050320071307025364
DBP048	position_preserving_shuffle	6151	0.030710639332306947
DBP048	position_preserving_shuffle	6152	0.046592658617616085
DBP048	position_preserving_shuffle	6153	0.003970504821327283
DBP048	position_preserving_shuffle	6154	-0.04529616724738676
DBP048	position_preserving_shuffle	6155	0.07787051292439837
DBP048	position_preserving_shuffle	6156	-0.035734543391945546
DBP048	position_preserving_shuffle	6157	0.032655376387650925
DBP048	position_preserving_shuffle	6158	-0.07851875860951302
DBP048	position_preserving_shuffle	6159	-0.03816546471112552
DBP048	position_preserving_shuffle	6160	0.015476865732112474
DBP048	position_preserving_shuffle	6161	0.018231909893849773
DBP048	position_preserving_shuffle	6162	0.0684709504902358
DBP048	position_preserving_shuffle	6163	-0.09699376063528078
DBP048	position_preserving_shuffle	6164	-0.006077303297949924
DBP048	position_preserving_shuffle	6165	0.07009156470302245
DBP048	position_preserving_shuffle	6166	0.019852524106636415
DBP048	position_preserving_shuffle	6167	0.031683007859978934
DBP048	position_preserving_shuffle	6168	0.1256786322016044
DBP048	position_preserving_shuffle	6169	0.05712665100072928
DBP048	position_preserving_shuffle	6170	-0.026983226642897665
DBP048	position_preserving_shuffle	6171	0.036544850498338874
DBP048	position_preserving_shuffle	6172	-0.057612835264565274
DBP048	position_preserving_shuffle	6173	-0.0895389352564622
DBP048	position_preserving_shuffle	6174	0.02584879669394701
DBP048	position_preserving_shuffle	6175	-0.03362774491532291
DBP048	position_preserving_shuffle	6176	-0.048051211409124064
DBP048	position_preserving_shuffle	6177	0.0446479215622721
DBP048	position_preserving_shuffle	6178	-0.018069848472571107
DBP048	position_preserving_shuffle	6179	0.11449639413337655
DBP048	position_preserving_shuffle	6180	0.010939145936309864
DBP048	position_preserving_shuffle	6181	0.027469410906733657
DBP048	position_preserving_shuffle	6182	-0.06555384490721985
DBP048	position_preserving_shuffle	6183	-0.0606920022688599
DBP048	position_preserving_shuffle	6184	-0.0052669961915566
DBP048	position_preserving_shuffle	6185	0.0017016449234259785
DBP048	position_preserving_shuffle	6186	0.06652621343489182
DBP048	position_preserving_shuffle	6187	0.03135888501742161
DBP048	position_preserving_shuffle	6188	0.04254112308564946
DBP048	position_preserving_shuffle	6189	0.03557248197066688
DBP048	position_preserving_shuffle	6190	-0.025686735272668345
DBP048	position_preserving_shuffle	6191	0.03929989466007617
DBP048	position_preserving_shuffle	6192	0.03378980633660157
DBP048	position_preserving_shuffle	6193	-0.08564946114577425
DBP048	position_preserving_shuffle	6194	-0.05907138805607326
DBP048	position_preserving_shuffle	6195	0.07381897739243173
DBP048	position_preserving_shuffle	6196	0.04432379871971477
DBP048	position_preserving_shuffle	6197	0.11546876266104855
DBP048	position_preserving_shuffle	6198	0.07284660886475974
DBP048	position_preserving_shuffle	6199	0.03605866623450288
DBP048	position_preserving_shuffle	6200	0.010939145936309864
DBP048	position_preserving_shuffle	6201	-0.037517219026010865
DBP048	position_preserving_shuffle	6202	0.032493314966372255
DBP048	position_preserving_shuffle	6203	0.034924236285552225
DBP048	position_preserving_shuffle	6204	-0.06231261648164655
DBP048	position_preserving_shuffle	6205	-0.05696458957945062
DBP048	position_preserving_shuffle	6206	-0.06247467790292521
DBP048	position_preserving_shuffle	6207	0.03297949923020825
DBP048	position_preserving_shuffle	6208	-0.019852524106636415
DBP048	position_preserving_shuffle	6209	0.012883882991653838
DBP048	position_preserving_shuffle	6210	-0.02244550684709505
DBP048	position_preserving_shuffle	6211	-0.006887610404343247
DBP048	position_preserving_shuffle	6212	8.103071063933231e-05
DBP048	position_preserving_shuffle	6213	0.04092050887286282
DBP048	position_preserving_shuffle	6214	0.02066283121302974
DBP048	position_preserving_shuffle	6215	0.047078842881452074
DBP048	position_preserving_shuffle	6216	0.032493314966372255
DBP048	position_preserving_shuffle	6217	0.04335143019204278
DBP048	position_preserving_shuffle	6218	-0.034924236285552225
DBP048	position_preserving_shuffle	6219	0.0318450692812576
DBP048	position_preserving_shuffle	6220	0.025686735272668345
DBP048	position_preserving_shuffle	6221	-0.07090187180941578
DBP048	position_preserving_shuffle	6222	-0.003808443400048619
DBP048	position_preserving_shuffle	6223	-0.026983226642897665
DBP048	position_preserving_shuffle	6224	-0.009966777408637873
DBP048	position_preserving_shuffle	6225	0.029414147962077627
DBP048	position_preserving_shuffle	6226	0.01612511141722713
DBP048	position_preserving_shuffle	6227	0.010128838829916538
DBP048	position_preserving_shuffle	6228	-0.003484320557491289
DBP048	position_preserving_shuffle	6229	-0.04610647435378009
DBP048	position_preserving_shuffle	6230	-0.007859978932015234
DBP048	position_preserving_shuffle	6231	0.04335143019204278
DBP048	position_preserving_shuffle	6232	0.038813710396240174
DBP048	position_preserving_shuffle	6233	-0.05145450125597602
DBP048	position_preserving_shuffle	6234	0.01401831294060449
DBP048	position_preserving_shuffle	6235	0.045458228668665425
DBP048	position_preserving_shuffle	6236	-0.04383761445587878
DBP048	position_preserving_shuffle	6237	-0.07527753018393972
DBP048	position_preserving_shuffle	6238	0.0757637144477757
DBP048	position_preserving_shuffle	6239	-0.021149015476865735
DBP048	position_preserving_shuffle	6240	0.0845150311968236
DBP048	position_preserving_shuffle	6241	-0.03767928044728953
DBP048	position_preserving_shuffle	6242	0.029576209383356294
DBP048	position_preserving_shuffle	6243	-0.02552467385138968
DBP048	position_preserving_shuffle	6244	0.055830159630499955
DBP048	position_preserving_shuffle	6245	0.029414147962077627
DBP048	position_preserving_shuffle	6246	0.08289441698403696
DBP048	position_preserving_shuffle	6247	0.10833806012478729
DBP048	position_preserving_shuffle	6248	-0.004132566242605948
DBP048	position_preserving_shuffle	6249	0.05696458957945062
DBP048	position_preserving_shuffle	6250	0.019366339842800423
DBP048	position_preserving_shuffle	6251	0.02455230532371769
DBP048	position_preserving_shuffle	6252	0.035734543391945546
DBP048	position_preserving_shuffle	6253	0.0076979175107365705
DBP048	position_preserving_shuffle	6254	0.08662182967344624
DBP048	position_preserving_shuffle	6255	0.009642654566080544
DBP048	position_preserving_shuffle	6256	0.009966777408637873
DBP048	position_preserving_shuffle	6257	0.011263268778867191
DBP048	position_preserving_shuffle	6258	-0.03848958755368285
DBP048	position_preserving_shuffle	6259	0.027145288064176328
DBP048	position_preserving_shuffle	6260	8.103071063933231e-05
DBP048	position_preserving_shuffle	6261	0.027469410906733657
DBP048	position_preserving_shuffle	6262	0.037355157604732195
DBP048	position_preserving_shuffle	6263	-0.03135888501742161
DBP048	position_preserving_shuffle	6264	-0.00559111903411393
DBP048	position_preserving_shuffle	6265	-0.015314804310833808
