protein_id,left_index,right_index,left_score,right_score,difficulty,protocol
DBP5,5195,475,0.00922,0.07787,medium,D16384
DBP5,5195,6344,0.00922,-0.05177,medium,D16384
DBP5,4528,4146,0.15217,0.05596,medium,D16384
DBP5,3515,4482,0.0365,0.11833,medium,D16384
DBP5,3515,6810,0.0365,-0.02581,medium,D16384
DBP5,287,7020,-0.02449,0.03746,medium,D16384
DBP5,287,5905,-0.02449,-0.09222,medium,D16384
DBP5,3002,7600,0.19162,0.06916,medium,D16384
DBP5,5384,5925,-0.24494,-0.0967,medium,D16384
DBP5,6033,663,0.09795,0.02302,medium,D16384
DBP5,6224,6756,-0.02794,0.03453,medium,D16384
DBP5,6224,2700,-0.02794,-0.09556,medium,D16384
DBP5,7947,4780,0.02053,0.09419,medium,D16384
DBP5,7947,5280,0.02053,-0.04018,medium,D16384
DBP5,4186,6222,0.17342,0.06442,medium,D16384
DBP5,2981,6523,0.09051,0.01847,medium,D16384
DBP5,1157,4050,-0.00645,-0.07076,medium,D16384
DBP5,1778,627,-0.06064,0.00201,medium,D16384
DBP5,1778,319,-0.06064,-0.14211,medium,D16384
DBP5,5388,1285,0.19089,0.06903,medium,D16384
DBP5,1911,1084,0.02711,0.1033,medium,D16384
DBP5,1911,1624,0.02711,-0.03446,medium,D16384
DBP5,284,7580,-0.07328,-0.16319,medium,D16384
DBP5,1221,2019,0.06533,0.17694,medium,D16384
DBP5,1221,15,0.06533,-0.00063,medium,D16384
DBP5,3413,921,0.06543,0.17704,medium,D16384
DBP5,3413,860,0.06543,-0.00063,medium,D16384
DBP5,6558,7577,-0.05013,0.0105,medium,D16384
DBP5,6558,6448,-0.05013,-0.12728,medium,D16384
DBP5,972,2034,-0.06854,-0.00516,medium,D16384
DBP5,972,2490,-0.06854,-0.15544,medium,D16384
DBP5,3819,2809,0.2156,0.07572,medium,D16384
DBP5,5745,6291,-0.0239,0.03811,medium,D16384
DBP5,5745,1398,-0.0239,-0.09153,medium,D16384
DBP5,6272,3138,0.13264,0.04472,medium,D16384
DBP5,7429,7128,0.03374,0.11309,medium,D16384
DBP5,7429,1474,0.03374,-0.02884,medium,D16384
DBP5,7084,1186,0.0072,0.07596,medium,D16384
DBP5,7084,4758,0.0072,-0.05373,medium,D16384
DBP5,431,1455,0.11097,0.03272,medium,D16384
DBP5,6234,6664,0.09027,0.0181,medium,D16384
DBP5,3383,888,0.00698,0.07556,medium,D16384
DBP5,3383,7026,0.00698,-0.0543,medium,D16384
DBP5,7760,3159,0.1288,0.04254,medium,D16384
DBP5,4791,5355,-0.07625,-0.16844,medium,D16384
DBP5,2859,3678,0.10636,0.02883,medium,D16384
DBP5,2132,5740,0.16966,0.06302,medium,D16384
DBP5,5332,5722,-0.03469,0.02683,medium,D16384
DBP5,5332,4545,-0.03469,-0.10385,medium,D16384
DBP5,6225,6899,-0.06798,-0.00492,medium,D16384
DBP5,6225,8005,-0.06798,-0.15476,medium,D16384
DBP5,6754,1098,0.05098,0.14392,medium,D16384
DBP5,2570,7647,-0.06737,-0.00433,medium,D16384
DBP5,2570,1527,-0.06737,-0.15401,medium,D16384
DBP5,6166,435,-0.01754,0.04519,medium,D16384
DBP5,6166,3879,-0.01754,-0.08354,medium,D16384
DBP5,6257,4946,-0.00264,0.06279,medium,D16384
DBP5,750,1733,-0.01665,0.04612,medium,D16384
DBP5,750,6692,-0.01665,-0.08239,medium,D16384
DBP5,2775,2437,-0.11193,-0.04005,medium,D16384
DBP5,3046,4154,0.05237,0.14589,medium,D16384
DBP5,5989,7910,0.13527,0.04618,medium,D16384
DBP5,3058,7506,-0.04854,0.01237,medium,D16384
DBP5,3058,620,-0.04854,-0.12421,medium,D16384
DBP5,4683,1129,0.05958,0.16023,medium,D16384
DBP5,4683,1456,0.05958,-0.00522,medium,D16384
DBP5,3145,6803,0.11687,0.03601,medium,D16384
DBP5,2880,1437,-0.02038,0.04207,medium,D16384
DBP5,2880,4939,-0.02038,-0.08734,medium,D16384
DBP5,648,3301,-0.13049,-0.05254,medium,D16384
DBP5,2048,3101,-0.04311,0.01762,medium,D16384
DBP5,2048,1751,-0.04311,-0.1168,medium,D16384
DBP5,6695,5510,0.01074,0.07942,medium,D16384
DBP5,6695,2137,0.01074,-0.04995,medium,D16384
DBP5,1120,3103,-0.05954,0.00256,medium,D16384
DBP5,1120,2756,-0.05954,-0.14063,medium,D16384
DBP5,1361,6426,-0.08592,-0.01956,medium,D16384
DBP5,1361,1927,-0.08592,-0.1926,medium,D16384
DBP5,6523,6401,0.01847,-0.04239,medium,D16384
DBP5,105,282,0.05176,0.14529,medium,D16384
DBP5,105,7379,0.05176,-0.011,medium,D16384
DBP5,8091,5140,-0.02228,0.03993,medium,D16384
DBP5,8091,6151,-0.02228,-0.08951,medium,D16384
DBP5,2509,3178,0.07628,0.22038,medium,D16384
DBP5,2509,1162,0.07628,0.00758,medium,D16384
DBP5,5817,6128,-0.09096,-0.02338,medium,D16384
DBP5,5817,6227,-0.09096,-0.20853,medium,D16384
DBP5,7459,2791,0.05099,0.14402,medium,D16384
DBP5,7459,5686,0.05099,-0.01153,medium,D16384
DBP5,103,4382,-0.17465,-0.07899,medium,D16384
DBP5,4897,5048,-0.20423,-0.08937,medium,D16384
DBP5,7103,1572,-0.02358,0.03854,medium,D16384
DBP5,7103,5242,-0.02358,-0.09113,medium,D16384
DBP5,5798,7471,-0.03191,0.02959,medium,D16384
DBP5,5798,3184,-0.03191,-0.10063,medium,D16384
DBP5,4865,3277,0.17393,0.0645,medium,D16384
DBP5,1725,3309,0.0535,0.14857,medium,D16384
DBP5,3875,5350,0.06896,0.19033,medium,D16384
DBP5,3875,5695,0.06896,0.00252,medium,D16384
DBP5,7038,5555,-0.00798,-0.0729,medium,D16384
DBP5,2812,2868,0.07778,0.23115,medium,D16384
DBP5,2812,544,0.07778,0.00916,medium,D16384
DBP5,740,6653,-0.09424,-0.0269,medium,D16384
DBP5,740,7352,-0.09424,-0.22711,medium,D16384
DBP5,2982,8006,0.0979,0.023,medium,D16384
DBP5,4516,7310,-0.09806,-0.03008,medium,D16384
DBP5,4516,5250,-0.09806,-0.25829,medium,D16384
DBP5,243,2637,-0.11826,-0.04452,medium,D16384
DBP5,2617,2457,0.27294,0.08256,medium,D16384
DBP5,3793,264,0.12242,0.03888,medium,D16384
DBP5,7420,1756,-0.0423,0.0186,medium,D16384
DBP5,7420,5218,-0.0423,-0.11534,medium,D16384
DBP5,4448,7655,-0.0475,0.01405,medium,D16384
DBP5,4448,2584,-0.0475,-0.12216,medium,D16384
DBP5,5955,6554,0.09712,0.0225,medium,D16384
DBP5,3646,5843,0.12704,0.04134,medium,D16384
DBP5,1644,7081,0.04726,0.13721,medium,D16384
DBP5,5531,418,0.39505,0.08445,medium,D16384
DBP5,5146,7258,-0.12406,-0.04844,medium,D16384
DBP5,6019,3485,-0.10158,-0.03271,medium,D16384
DBP5,5385,2586,-0.02299,0.03937,medium,D16384
DBP5,5385,2238,-0.02299,-0.09026,medium,D16384
DBP5,2154,5686,-0.07733,-0.01153,medium,D16384
DBP5,2154,1291,-0.07733,-0.17028,medium,D16384
DBP5,3782,7238,-0.08719,-0.02013,medium,D16384
DBP5,3782,6395,-0.08719,-0.19545,medium,D16384
DBP5,1827,7226,0.04723,0.13691,medium,D16384
DBP5,1827,4871,0.04723,-0.0153,medium,D16384
DBP5,163,1172,0.06382,0.17231,medium,D16384
DBP5,163,1594,0.06382,-0.00188,medium,D16384
DBP5,4169,3584,-0.03376,0.02782,medium,D16384
DBP5,5085,7387,-0.0086,-0.07326,medium,D16384
DBP5,6419,3948,-0.01144,0.0511,medium,D16384
DBP5,6419,8019,-0.01144,-0.07728,medium,D16384
DBP5,2544,7466,-0.0406,0.01995,medium,D16384
DBP5,2544,467,-0.0406,-0.11311,medium,D16384
DBP5,1805,898,-0.0687,-0.00531,medium,D16384
DBP5,1805,5398,-0.0687,-0.15579,medium,D16384
DBP5,5756,1525,0.05901,0.15915,medium,D16384
DBP5,2126,2762,0.12419,0.03989,medium,D16384
DBP5,2386,7955,-0.06383,-0.00101,medium,D16384
DBP5,2386,5039,-0.06383,-0.14791,medium,D16384
DBP5,4345,676,-0.04011,0.02064,medium,D16384
DBP5,4345,1233,-0.04011,-0.11212,medium,D16384
DBP5,5913,4173,0.03066,0.10871,medium,D16384
DBP5,5913,2593,0.03066,-0.03124,medium,D16384
DBP5,5953,4158,-0.02224,0.04002,medium,D16384
DBP5,5953,6101,-0.02224,-0.0895,medium,D16384
DBP5,7564,123,0.19776,0.07161,medium,D16384
DBP5,2231,7666,-0.09582,-0.02811,medium,D16384
DBP5,2231,6095,-0.09582,-0.23786,medium,D16384
DBP5,5877,6270,0.01202,0.08159,medium,D16384
DBP5,5877,7571,0.01202,-0.04892,medium,D16384
DBP5,6611,5025,-0.14689,-0.06326,medium,D16384
DBP5,7259,4052,-0.00247,0.06326,medium,D16384
DBP5,7259,4251,-0.00247,-0.06505,medium,D16384
DBP5,1488,4624,-0.046,0.01523,medium,D16384
DBP5,1488,4949,-0.046,-0.12079,medium,D16384
DBP5,7733,1702,0.05626,0.15295,medium,D16384
DBP5,3908,7997,-0.03315,0.02826,medium,D16384
DBP5,3908,4680,-0.03315,-0.10204,medium,D16384
DBP5,2894,5844,0.08792,0.01689,medium,D16384
DBP5,8154,6060,-0.01075,-0.0762,medium,D16384
DBP5,453,5420,0.1614,0.0602,medium,D16384
DBP5,288,6679,-0.08188,-0.01603,medium,D16384
DBP5,288,3708,-0.08188,-0.1829,medium,D16384
DBP5,5760,5852,-0.00715,-0.07135,medium,D16384
DBP5,2899,656,-0.03278,0.02868,medium,D16384
DBP5,2899,1656,-0.03278,-0.10171,medium,D16384
DBP5,8034,4361,-0.0399,0.02083,medium,D16384
DBP5,8034,2754,-0.0399,-0.11167,medium,D16384
DBP5,7360,4433,-0.19495,-0.08683,medium,D16384
DBP5,2252,2657,-0.06349,-0.00069,medium,D16384
DBP5,2252,474,-0.06349,-0.14706,medium,D16384
DBP5,4836,7694,-0.04692,0.01448,medium,D16384
DBP5,4836,1152,-0.04692,-0.12175,medium,D16384
DBP5,4109,1721,-0.00153,0.06423,medium,D16384
DBP5,4109,3869,-0.00153,-0.06426,medium,D16384
DBP5,7179,7691,0.01475,0.08457,medium,D16384
DBP5,5850,5490,0.00394,0.07141,medium,D16384
DBP5,5850,957,0.00394,-0.05771,medium,D16384
DBP5,5878,2863,-0.05303,0.00785,medium,D16384
DBP5,5878,5859,-0.05303,-0.13088,medium,D16384
DBP5,7253,6563,-0.09612,-0.02841,medium,D16384
DBP5,7253,568,-0.09612,-0.24089,medium,D16384
DBP5,2142,8097,0.1207,0.03762,medium,D16384
DBP5,4152,2146,0.05641,0.15353,medium,D16384
DBP5,5397,6635,-0.05158,0.00929,medium,D16384
DBP5,5397,670,-0.05158,-0.12885,medium,D16384
DBP5,3314,1712,0.0571,0.15464,medium,D16384
DBP5,3314,5151,0.0571,-0.00715,medium,D16384
DBP5,1976,4263,0.13273,0.0448,medium,D16384
DBP5,3966,6676,-0.0383,-0.10865,medium,D16384
DBP5,3090,3937,-0.01843,0.04434,medium,D16384
DBP5,3090,2348,-0.01843,-0.08461,medium,D16384
DBP5,7034,6503,-0.02375,0.03832,medium,D16384
DBP5,7034,6780,-0.02375,-0.09132,medium,D16384
DBP5,5118,2971,0.0804,0.25113,medium,D16384
DBP5,5118,71,0.0804,0.01116,medium,D16384
DBP5,6815,408,0.00665,0.07517,medium,D16384
DBP5,6815,4718,0.00665,-0.05447,medium,D16384
DBP5,3307,4367,0.05593,0.15211,medium,D16384
DBP5,516,2192,-0.03876,0.02204,medium,D16384
DBP5,3439,4478,0.13918,0.04849,medium,D16384
DBP5,3689,2738,0.05456,0.14922,medium,D16384
DBP5,996,5413,0.04407,-0.01868,medium,D16384
DBP5,6990,1049,0.06412,0.1726,medium,D16384
DBP5,6990,1711,0.06412,-0.00156,medium,D16384
DBP5,1358,7770,-0.10048,-0.0318,medium,D16384
DBP5,1358,164,-0.10048,-0.3428,medium,D16384
DBP5,2795,553,-0.00389,0.06149,medium,D16384
DBP5,2795,3623,-0.00389,-0.06674,medium,D16384
DBP5,6836,360,-0.09375,-0.02609,medium,D16384
DBP5,6836,5932,-0.09375,-0.22339,medium,D16384
DBP5,1141,1260,-0.13483,-0.05551,medium,D16384
DBP5,2907,1289,-0.07333,-0.16344,medium,D16384
DBP5,7764,8149,0.14212,0.04971,medium,D16384
DBP5,1455,1974,0.03272,-0.02999,medium,D16384
DBP5,6565,1948,-0.05068,0.01011,medium,D16384
DBP5,6565,1383,-0.05068,-0.12795,medium,D16384
DBP5,6029,334,0.045,0.13313,medium,D16384
DBP5,6029,1960,0.045,-0.01764,medium,D16384
DBP5,2225,4958,-0.16666,-0.07535,medium,D16384
DBP5,2183,3082,-0.00236,0.06334,medium,D16384
DBP5,497,4509,0.0303,0.10857,medium,D16384
DBP5,67,8110,0.09633,0.02185,medium,D16384
DBP5,3224,7932,-0.06262,-0.0001,medium,D16384
DBP5,3224,4348,-0.06262,-0.14564,medium,D16384
DBP5,1406,7394,0.04294,0.12937,medium,D16384
DBP5,1406,5372,0.04294,-0.01982,medium,D16384
DBP5,3496,4386,-0.1288,-0.05151,medium,D16384
DBP5,3132,1983,-0.02121,0.04098,medium,D16384
DBP5,3132,2046,-0.02121,-0.08825,medium,D16384
DBP5,1023,7935,-0.02859,0.03389,medium,D16384
DBP5,1023,7717,-0.02859,-0.09637,medium,D16384
DBP5,7068,2686,0.06483,0.17562,medium,D16384
DBP5,7068,6104,0.06483,-0.00094,medium,D16384
DBP5,1248,3101,0.08945,0.01762,medium,D16384
DBP5,8147,2919,0.1377,0.04771,medium,D16384
DBP5,1387,3856,-0.16246,-0.07284,medium,D16384
DBP5,4016,6463,-0.007,-0.07123,medium,D16384
DBP5,6679,4243,-0.01603,0.04641,medium,D16384
DBP5,2604,4236,0.05768,0.15631,medium,D16384
DBP5,4922,406,-0.08624,-0.01965,medium,D16384
DBP5,4922,4987,-0.08624,-0.19342,medium,D16384
DBP5,6000,6476,0.07147,0.19707,medium,D16384
DBP5,6000,6366,0.07147,0.00394,medium,D16384
DBP5,1125,7806,0.11946,0.03694,medium,D16384
DBP5,5682,1584,0.03241,0.11056,medium,D16384
DBP5,5682,5100,0.03241,-0.0302,medium,D16384
DBP5,2793,5141,-0.03811,0.02276,medium,D16384
DBP5,2793,2507,-0.03811,-0.10848,medium,D16384
DBP5,5147,1775,-0.10016,-0.03144,medium,D16384
DBP5,5147,1232,-0.10016,-0.2989,medium,D16384
DBP5,102,6102,-0.04311,0.01761,medium,D16384
DBP5,102,79,-0.04311,-0.11689,medium,D16384
DBP5,768,539,-0.04959,0.01124,medium,D16384
DBP5,768,2276,-0.04959,-0.12595,medium,D16384
DBP5,4976,6681,0.00278,0.06921,medium,D16384
DBP5,4976,1348,0.00278,-0.05928,medium,D16384
DBP5,167,2439,-0.12376,-0.04817,medium,D16384
DBP5,5537,6848,0.04071,0.12629,medium,D16384
DBP5,5537,4512,0.04071,-0.02146,medium,D16384
DBP5,722,1003,0.00089,0.06749,medium,D16384
DBP5,722,6911,0.00089,-0.06127,medium,D16384
DBP5,5084,1014,0.10852,0.0302,medium,D16384
DBP5,2773,7293,0.02089,0.09473,medium,D16384
DBP5,2773,7098,0.02089,-0.03988,medium,D16384
DBP5,1531,6698,-0.15719,-0.06949,medium,D16384
DBP5,2850,8081,0.18133,0.06657,medium,D16384
DBP5,8115,2726,0.03727,0.12001,medium,D16384
DBP5,8115,3086,0.03727,-0.02457,medium,D16384
DBP5,7578,8084,0.01193,0.08157,medium,D16384
DBP5,7578,7321,0.01193,-0.04906,medium,D16384
DBP5,6886,2004,-0.04782,0.01344,medium,D16384
DBP5,6886,7212,-0.04782,-0.1232,medium,D16384
DBP5,5558,2668,0.38763,0.08424,medium,D16384
DBP5,751,2839,-0.06476,-0.00234,medium,D16384
DBP5,751,5017,-0.06476,-0.14992,medium,D16384
DBP5,7401,7543,0.17246,0.06398,medium,D16384
DBP5,7079,1858,-0.0299,0.03278,medium,D16384
DBP5,7079,6906,-0.0299,-0.09758,medium,D16384
DBP5,6176,2668,0.01453,0.08424,medium,D16384
DBP5,6176,1924,0.01453,-0.04678,medium,D16384
DBP5,2514,1009,-0.17163,-0.07792,medium,D16384
DBP5,5579,3546,-0.01427,0.04815,medium,D16384
DBP5,5579,5799,-0.01427,-0.07995,medium,D16384
DBP5,5103,4066,-0.13993,-0.05915,medium,D16384
DBP5,6854,8114,-0.08452,-0.01837,medium,D16384
DBP5,6854,6939,-0.08452,-0.18971,medium,D16384
DBP5,5637,1328,-0.14368,-0.06125,medium,D16384
DBP5,5168,1506,-0.04049,0.02021,medium,D16384
DBP5,5168,5868,-0.04049,-0.11288,medium,D16384
DBP5,2590,1422,0.15117,0.0557,medium,D16384
DBP5,2096,4095,0.01415,-0.0474,medium,D16384
DBP5,2559,6376,0.06607,0.17987,medium,D16384
DBP5,2559,7932,0.06607,-0.0001,medium,D16384
DBP5,6588,5348,0.02255,0.09724,medium,D16384
DBP5,6588,7041,0.02255,-0.03835,medium,D16384
DBP5,1763,3560,0.11861,0.03657,medium,D16384
DBP5,3871,1076,0.15102,0.05563,medium,D16384
DBP5,4927,538,-0.09749,-0.02985,medium,D16384
DBP5,4927,6159,-0.09749,-0.25593,medium,D16384
DBP5,3488,2012,-0.14798,-0.06385,medium,D16384
DBP5,1760,2513,-0.16217,-0.0725,medium,D16384
DBP5,4810,609,-0.0052,-0.06856,medium,D16384
DBP5,1378,4441,-0.10663,-0.03655,medium,D16384
DBP5,182,4656,-0.22961,-0.0948,medium,D16384
DBP5,4484,4383,-0.07656,-0.16885,medium,D16384
DBP5,4382,4391,-0.07899,-0.01324,medium,D16384
DBP5,4162,7901,0.04693,0.13648,medium,D16384
DBP5,4162,5022,0.04693,-0.01553,medium,D16384
DBP5,7338,941,0.03651,0.11838,medium,D16384
DBP5,7338,1587,0.03651,-0.02576,medium,D16384
DBP5,4661,458,-0.03331,0.02816,medium,D16384
DBP5,4661,7252,-0.03331,-0.10228,medium,D16384
DBP5,3837,3766,0.07267,0.20018,medium,D16384
DBP5,3837,5787,0.07267,0.00458,medium,D16384
DBP5,6937,1984,-0.15527,-0.06833,medium,D16384
DBP5,6186,4314,-0.01031,-0.07573,medium,D16384
DBP5,1146,5695,-0.05987,0.00252,medium,D16384
DBP5,1146,5064,-0.05987,-0.14097,medium,D16384
DBP5,1097,7156,0.09655,0.02213,medium,D16384
DBP5,5309,6260,-0.25393,-0.09745,medium,D16384
DBP5,7762,1436,-0.04262,0.01802,medium,D16384
DBP5,7762,8179,-0.04262,-0.11577,medium,D16384
DBP5,5573,6524,0.13037,0.04373,medium,D16384
DBP5,635,5275,-0.05578,0.00545,medium,D16384
DBP5,635,4022,-0.05578,-0.13543,medium,D16384
DBP5,2505,4918,-0.07726,-0.0114,medium,D16384
DBP5,2505,5042,-0.07726,-0.16996,medium,D16384
DBP5,2236,2552,0.08702,0.01612,medium,D16384
DBP5,3821,3930,0.00646,0.07505,medium,D16384
DBP5,3821,3495,0.00646,-0.05463,medium,D16384
DBP5,3119,5623,0.01483,-0.04641,medium,D16384
DBP5,2394,4256,-0.15193,-0.06561,medium,D16384
DBP5,6896,6877,-0.07766,-0.17127,medium,D16384
DBP5,6318,5988,0.04522,0.13346,medium,D16384
DBP5,6318,7108,0.04522,-0.01751,medium,D16384
DBP5,1677,1807,0.13307,0.04498,medium,D16384
DBP5,2398,5662,0.0171,0.08821,medium,D16384
DBP5,1066,3365,0.24907,0.07986,medium,D16384
DBP5,1123,1413,0.05611,0.15285,medium,D16384
DBP5,5163,5365,-0.08495,-0.01886,medium,D16384
DBP5,5163,4594,-0.08495,-0.19069,medium,D16384
DBP5,3938,863,-0.08744,-0.02041,medium,D16384
DBP5,3938,8007,-0.08744,-0.19723,medium,D16384
DBP5,1512,2342,-0.06971,-0.15725,medium,D16384
DBP5,1474,6786,-0.02884,-0.0966,medium,D16384
DBP5,7571,3985,-0.04892,-0.12466,medium,D16384
DBP5,4126,6197,-0.18131,-0.08155,medium,D16384
DBP5,7721,4964,-0.05786,0.00382,medium,D16384
DBP5,7721,121,-0.05786,-0.13758,medium,D16384
DBP5,6401,2551,-0.04239,-0.11541,medium,D16384
DBP5,4977,2345,-0.15488,-0.06805,medium,D16384
DBP5,5771,6354,-0.03099,-0.09917,medium,D16384
DBP5,1714,2448,0.14403,0.051,medium,D16384
DBP5,1719,6124,-0.01957,-0.08612,medium,D16384
DBP5,2807,1983,0.12676,0.04098,medium,D16384
DBP5,223,8125,0.05776,0.15631,medium,D16384
DBP5,7553,4324,0.35823,0.08408,medium,D16384
DBP5,784,480,-0.00383,0.06158,medium,D16384
DBP5,784,5837,-0.00383,-0.06673,medium,D16384
DBP5,2524,5504,0.09406,0.02025,medium,D16384
DBP5,1409,4532,-0.08989,-0.02261,medium,D16384
DBP5,1409,4537,-0.08989,-0.20618,medium,D16384
DBP5,675,352,-0.18584,-0.08273,medium,D16384
DBP5,1686,5198,0.0052,0.07336,medium,D16384
DBP5,6566,4766,-0.11973,-0.04542,medium,D16384
DBP5,5465,1416,0.15464,0.05719,medium,D16384
DBP5,3431,5585,0.21852,0.07597,medium,D16384
DBP5,7418,3666,-0.00038,0.06583,medium,D16384
DBP5,7418,2537,-0.00038,-0.06296,medium,D16384
DBP5,8065,2619,0.09139,0.01883,medium,D16384
DBP5,433,1348,-0.13994,-0.05928,medium,D16384
DBP5,4492,7586,-0.03135,0.03054,medium,D16384
DBP5,4492,894,-0.03135,-0.09991,medium,D16384
DBP5,2925,874,0.21071,0.07503,medium,D16384
DBP5,3219,1688,0.02733,0.10361,medium,D16384
DBP5,3219,3019,0.02733,-0.03428,medium,D16384
DBP5,5435,6130,-0.14427,-0.0617,medium,D16384
DBP5,4566,2102,0.01792,0.09002,medium,D16384
DBP5,4566,2237,0.01792,-0.04266,medium,D16384
DBP5,2905,7442,0.01074,0.07939,medium,D16384
DBP5,2905,2280,0.01074,-0.04996,medium,D16384
DBP5,1208,387,0.14646,0.05278,medium,D16384
DBP5,2278,1765,-0.05941,0.00267,medium,D16384
DBP5,2278,3568,-0.05941,-0.14022,medium,D16384
DBP5,3925,3950,0.02117,0.0954,medium,D16384
DBP5,3925,6518,0.02117,-0.03947,medium,D16384
DBP5,4585,3743,-0.02733,0.03519,medium,D16384
DBP5,4585,2318,-0.02733,-0.0949,medium,D16384
DBP5,106,114,-0.08776,-0.02051,medium,D16384
DBP5,106,2442,-0.08776,-0.19785,medium,D16384
DBP5,275,6506,0.01653,-0.04467,medium,D16384
DBP5,5371,5389,-0.04954,0.01127,medium,D16384
DBP5,5371,5807,-0.04954,-0.12582,medium,D16384
DBP5,1118,347,-0.00958,-0.07447,medium,D16384
DBP5,459,6582,-0.01127,0.05118,medium,D16384
DBP5,459,2367,-0.01127,-0.07719,medium,D16384
DBP5,7232,5407,-0.07427,-0.16405,medium,D16384
DBP5,2243,4044,-0.04771,0.01372,medium,D16384
DBP5,2243,1910,-0.04771,-0.12258,medium,D16384
DBP5,3266,5499,0.0446,0.13258,medium,D16384
DBP5,3266,5296,0.0446,-0.01808,medium,D16384
DBP5,2670,6612,0.13373,0.04548,medium,D16384
DBP5,1247,8149,-0.01244,0.04971,medium,D16384
DBP5,1247,2569,-0.01244,-0.07821,medium,D16384
DBP5,801,2997,-0.02357,0.03859,medium,D16384
DBP5,801,7170,-0.02357,-0.09113,medium,D16384
DBP5,1854,3262,-0.01546,0.04699,medium,D16384
DBP5,1854,4651,-0.01546,-0.08101,medium,D16384
DBP5,8102,3934,0.17449,0.06476,medium,D16384
DBP5,4475,7124,-0.08366,-0.01766,medium,D16384
DBP5,4475,8004,-0.08366,-0.18797,medium,D16384
DBP5,5166,5702,-0.00247,-0.06506,medium,D16384
DBP5,6457,64,-0.12567,-0.04949,medium,D16384
DBP5,3691,1705,-0.03436,0.02719,medium,D16384
DBP5,3691,4470,-0.03436,-0.10351,medium,D16384
DBP5,5891,6131,-0.13805,-0.05797,medium,D16384
DBP5,2259,7236,-0.13146,-0.05323,medium,D16384
DBP5,1917,4816,0.08747,0.01675,medium,D16384
DBP5,6828,3706,-0.19725,-0.08754,medium,D16384
DBP5,5837,6738,-0.06673,-0.15312,medium,D16384
DBP5,4070,844,-0.17573,-0.07955,medium,D16384
DBP5,6734,7152,-0.1454,-0.06245,medium,D16384
DBP5,1746,754,0.02338,0.09852,medium,D16384
DBP5,1746,5318,0.02338,-0.03746,medium,D16384
DBP5,3587,446,0.03598,0.11686,medium,D16384
DBP5,3587,7974,0.03598,-0.02642,medium,D16384
DBP5,4658,3620,0.0123,0.08195,medium,D16384
DBP5,4658,7425,0.0123,-0.04864,medium,D16384
DBP5,5062,6876,-0.1489,-0.06431,medium,D16384
DBP5,6266,5158,0.13609,0.04656,medium,D16384
DBP5,780,1026,0.01017,0.07889,medium,D16384
DBP5,780,7196,0.01017,-0.05064,medium,D16384
DBP5,7881,6023,0.13365,0.04539,medium,D16384
DBP5,7996,1165,-0.04438,0.01689,medium,D16384
DBP5,7996,848,-0.04438,-0.11809,medium,D16384
DBP5,7701,2743,-0.04051,0.02006,medium,D16384
DBP5,4926,5461,-0.15666,-0.06905,medium,D16384
DBP5,4799,4060,-0.11083,-0.03935,medium,D16384
DBP5,4628,329,-0.08571,-0.01947,medium,D16384
DBP5,4628,1923,-0.08571,-0.19249,medium,D16384
DBP5,6710,5356,-0.00638,-0.0704,medium,D16384
DBP5,4465,2808,0.09839,0.02334,medium,D16384
DBP5,3703,543,-0.19453,-0.08665,medium,D16384
DBP5,6490,4444,0.35243,0.08402,medium,D16384
DBP5,3835,2915,0.04843,0.13905,medium,D16384
DBP5,3835,5793,0.04843,-0.014,medium,D16384
DBP5,345,3031,-0.00244,0.06331,medium,D16384
DBP5,345,5908,-0.00244,-0.06502,medium,D16384
DBP5,4366,599,0.03828,0.1218,medium,D16384
DBP5,4775,5035,0.05599,0.15217,medium,D16384
DBP5,6798,3833,-0.16129,-0.0722,medium,D16384
DBP5,1544,1330,-0.13939,-0.05894,medium,D16384
DBP5,1059,3789,0.00728,0.076,medium,D16384
DBP5,1059,6922,0.00728,-0.0537,medium,D16384
DBP5,765,86,0.11862,0.03663,medium,D16384
DBP5,2719,2122,0.13912,0.04846,medium,D16384
DBP5,5050,7812,0.00594,0.07416,medium,D16384
DBP5,5050,4239,0.00594,-0.05529,medium,D16384
DBP5,6666,4847,-0.00974,-0.07468,medium,D16384
DBP5,1717,3474,-0.01664,0.04617,medium,D16384
DBP5,1717,6002,-0.01664,-0.08228,medium,D16384
DBP5,2256,6745,0.12915,0.04285,medium,D16384
DBP5,4105,1122,-0.04129,-0.11414,medium,D16384
DBP5,3534,7206,0.12659,0.04095,medium,D16384
DBP5,927,762,0.07003,0.19402,medium,D16384
DBP5,927,3168,0.07003,0.00322,medium,D16384
DBP5,6540,4148,0.07481,0.21023,medium,D16384
DBP5,6540,477,0.07481,0.00635,medium,D16384
DBP5,5083,219,-0.02955,0.03313,medium,D16384
DBP5,5083,2067,-0.02955,-0.09711,medium,D16384
DBP5,2170,7539,0.07849,0.23682,medium,D16384
DBP5,2170,5671,0.07849,0.00961,medium,D16384
DBP5,3638,5304,-0.1706,-0.07746,medium,D16384
DBP5,1347,1758,0.0353,0.11547,medium,D16384
DBP5,1347,1338,0.0353,-0.02715,medium,D16384
DBP5,5410,3128,-0.03145,0.03016,medium,D16384
DBP5,5410,1121,-0.03145,-0.10016,medium,D16384
DBP5,5831,4171,0.05212,0.14565,medium,D16384
DBP5,5831,2304,0.05212,-0.01086,medium,D16384
DBP5,1856,7511,0.10416,0.02767,medium,D16384
